class,x1-x0,y1-y0,z1-z0,x2-x1,y2-y1,z2-z1,x3-x2,y3-y2,z3-z2,x4-x3,y4-y3,z4-z3,x5-x4,y5-y4,z5-z4,x6-x5,y6-y5,z6-z5,x7-x6,y7-y6,z7-z6,x8-x7,y8-y7,z8-z7,x9-x8,y9-y8,z9-z8,x10-x9,y10-y9,z10-z9,x11-x10,y11-y10,z11-z10,x12-x11,y12-y11,z12-z11,x13-x12,y13-y12,z13-z12,x14-x13,y14-y13,z14-z13,x15-x14,y15-y14,z15-z14,x16-x15,y16-y15,z16-z15,x17-x16,y17-y16,z17-z16,x18-x17,y18-y17,z18-z17,x19-x18,y19-y18,z19-z18,x20-x19,y20-y19,z20-z19,x21-x20,y21-y20,z21-z20,x22-x21,y22-y21,z22-z21,x23-x22,y23-y22,z23-z22,x24-x23,y24-y23,z24-z23,x25-x24,y25-y24,z25-z24,x26-x25,y26-y25,z26-z25,x27-x26,y27-y26,z27-z26,x28-x27,y28-y27,z28-z27,x29-x28,y29-y28,z29-z28,x30-x29,y30-y29,z30-z29,x31-x30,y31-y30,z31-z30,x32-x31,y32-y31,z32-z31,x33-x32,y33-y32,z33-z32,x34-x33,y34-y33,z34-z33,x35-x34,y35-y34,z35-z34,x36-x35,y36-y35,z36-z35,x37-x36,y37-y36,z37-z36,x38-x37,y38-y37,z38-z37,x39-x38,y39-y38,z39-z38,x40-x39,y40-y39,z40-z39,x41-x40,y41-y40,z41-z40,x42-x41,y42-y41,z42-z41,x43-x42,y43-y42,z43-z42,x44-x43,y44-y43,z44-z43,x45-x44,y45-y44,z45-z44,x46-x45,y46-y45,z46-z45,x47-x46,y47-y46,z47-z46,x48-x47,y48-y47,z48-z47,x49-x48,y49-y48,z49-z48,x50-x49,y50-y49,z50-z49,x51-x50,y51-y50,z51-z50,x52-x51,y52-y51,z52-z51,x53-x52,y53-y52,z53-z52,x54-x53,y54-y53,z54-z53,x55-x54,y55-y54,z55-z54,x56-x55,y56-y55,z56-z55,x57-x56,y57-y56,z57-z56,x58-x57,y58-y57,z58-z57,x59-x58,y59-y58,z59-z58,minx,miny,mine,maxx,maxy,maxe
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,-1,-1,1.4142135623730951,0,-1,1.0,-1,0,1.0,0,-1,1.0,0,0,0.0,-1,-2,2.23606797749979,-1,0,1.0,0,-1,1.0,0,-1,1.0,-1,0,1.0,-2,1,2.23606797749979,-5,2,5.385164807134504,-4,0,4.0,-4,0,4.0,-4,0,4.0,-5,-1,5.0990195135927845,-3,-1,3.1622776601683795,-2,-1,2.23606797749979,-2,0,2.0,0,1,1.0,-1,-1,1.4142135623730951,0,1,1.0,1,0,1.0,0,1,1.0,1,2,2.23606797749979,0,1,1.0,1,1,1.4142135623730951,2,1,2.23606797749979,1,1,1.4142135623730951,0,0,0.0,0,-1,1.0,2,-4,4.47213595499958,1,-5,5.0990195135927845,3,-4,5.0,1,-4,4.123105625617661,0,-1,1.0,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,-1,2,2.23606797749979,0,2,2.0,0,2,2.0,1,3,3.1622776601683795,1,2,2.23606797749979,0,5,5.0,0,0,0.0,5,5,5.385164807134504
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,1,0,1.0,0,-2,2.0,1,-1,1.4142135623730951,0,-1,1.0,1,-2,2.23606797749979,0,-2,2.0,1,-1,1.4142135623730951,0,-2,2.0,1,-1,1.4142135623730951,0,0,0.0,1,-2,2.23606797749979,0,0,0.0,0,-1,1.0,1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-2,2.0,-1,-1,1.4142135623730951,0,-2,2.0,-1,0,1.0,-1,0,1.0,-1,-1,1.4142135623730951,1,-1,1.4142135623730951,1,-1,1.4142135623730951,3,-1,3.1622776601683795,3,0,3.0,2,-2,2.8284271247461903,1,1,1.4142135623730951,1,0,1.0,1,1,1.4142135623730951,0,0,0.0,1,-1,1.4142135623730951,3,-2,3.605551275463989,4,-4,5.656854249492381,4,-4,5.656854249492381,3,-3,4.242640687119285,1,0,1.0,0,0,0.0,-1,0,1.0,-1,1,1.4142135623730951,-2,2,2.8284271247461903,0,3,3.0,2,2,2.8284271247461903,3,2,3.605551275463989,2,5,5.385164807134504,3,7,7.615773105863909,0,0,0.0,4,7,7.615773105863909
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,-1,-1,1.4142135623730951,0,-1,1.0,0,0,0.0,-1,-2,2.23606797749979,0,0,0.0,0,-1,1.0,0,-1,1.0,-1,-2,2.23606797749979,0,0,0.0,-1,0,1.0,-2,1,2.23606797749979,-5,2,5.385164807134504,-2,0,2.0,-4,-2,4.47213595499958,-3,1,3.1622776601683795,-4,-2,4.47213595499958,-3,-1,3.1622776601683795,-1,-1,1.4142135623730951,-2,0,2.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,1,1.0,1,0,1.0,1,2,2.23606797749979,0,0,0.0,1,1,1.4142135623730951,2,1,2.23606797749979,1,1,1.4142135623730951,0,0,0.0,0,-2,2.0,3,-4,5.0,2,-5,5.385164807134504,2,-5,5.385164807134504,2,-5,5.385164807134504,0,-1,1.0,0,-1,1.0,-1,0,1.0,-1,1,1.4142135623730951,-1,2,2.23606797749979,0,2,2.0,0,2,2.0,1,2,2.23606797749979,1,2,2.23606797749979,1,4,4.123105625617661,0,0,0.0,5,5,5.385164807134504
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,-1,0,1.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,-1,-1,1.4142135623730951,0,-1,1.0,-1,0,1.0,0,-1,1.0,0,-1,1.0,-1,-1,1.4142135623730951,0,-1,1.0,-1,-1,1.4142135623730951,0,0,0.0,-1,0,1.0,-3,1,3.1622776601683795,-4,2,4.47213595499958,-3,0,3.0,-4,0,4.0,-4,0,4.0,-4,-1,4.123105625617661,-3,-1,3.1622776601683795,-1,0,1.0,-2,0,2.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,1,1.0,1,1,1.4142135623730951,1,2,2.23606797749979,1,0,1.0,1,2,2.23606797749979,1,1,1.4142135623730951,2,0,2.0,0,0,0.0,0,-1,1.0,3,-3,4.242640687119285,2,-5,5.385164807134504,2,-5,5.385164807134504,2,-3,3.605551275463989,0,-2,2.0,0,0,0.0,-1,0,1.0,-1,0,1.0,-1,2,2.23606797749979,0,2,2.0,0,2,2.0,1,2,2.23606797749979,1,3,3.1622776601683795,1,4,4.123105625617661,0,0,0.0,4,5,5.385164807134504
0,31,-7,31.78049716414141,13,-4,13.601470508735444,-6,-10,11.661903789690601,-21,-11,23.706539182259394,-31,-11,32.89376840679705,-32,-8,32.984845004941285,-32,-5,32.38826948140329,-30,-4,30.265491900843113,-29,-6,29.614185789921695,-27,-7,27.892651361962706,-28,-6,28.635642126552707,-29,-5,29.427877939124322,-28,-4,28.284271247461902,-24,-3,24.186773244895647,-20,-2,20.09975124224178,-20,-2,20.09975124224178,-21,-3,21.213203435596427,-22,-1,22.02271554554524,-21,-2,21.095023109728988,-20,-1,20.024984394500787,-19,-1,19.026297590440446,-23,0,23.0,-20,1,20.024984394500787,-19,2,19.1049731745428,-14,2,14.142135623730951,-12,1,12.041594578792296,-6,1,6.082762530298219,-1,1,1.4142135623730951,0,0,0.0,1,0,1.0,14,-2,14.142135623730951,19,0,19.0,6,-1,6.082762530298219,8,1,8.06225774829855,8,0,8.0,27,2,27.073972741361768,17,0,17.0,18,1,18.027756377319946,18,0,18.0,14,-1,14.035668847618199,11,0,11.0,7,-2,7.280109889280518,0,0,0.0,-4,-2,4.47213595499958,-9,-2,9.219544457292887,-11,1,11.045361017187261,-7,2,7.280109889280518,-4,2,4.47213595499958,-3,2,3.605551275463989,-2,1,2.23606797749979,-1,1,1.4142135623730951,0,-2,2.0,0,-1,1.0,4,-5,6.4031242374328485,4,-4,5.656854249492381,5,-2,5.385164807134504,4,0,4.0,2,1,2.23606797749979,1,1,1.4142135623730951,0,0,0.0,32,11,32.984845004941285
0,0,0,0.0,12,-2,12.165525060596439,-7,-11,13.038404810405298,-21,-14,25.238858928247925,-31,-14,34.0147027033899,-33,-12,35.11409973215888,-32,-8,32.984845004941285,-31,-7,31.78049716414141,-31,-7,31.78049716414141,-27,-7,27.892651361962706,-28,-4,28.284271247461902,-30,-5,30.4138126514911,-29,-4,29.274562336608895,-25,-3,25.179356624028344,-19,-4,19.4164878389476,-21,-2,21.095023109728988,-22,-3,22.20360331117452,-22,-2,22.090722034374522,-22,-1,22.02271554554524,-21,-1,21.02379604162864,-19,1,19.026297590440446,-24,1,24.020824298928627,-21,1,21.02379604162864,-20,2,20.09975124224178,-16,2,16.1245154965971,-13,1,13.038404810405298,-6,2,6.324555320336759,-1,0,1.0,0,0,0.0,0,0,0.0,15,-1,15.033296378372908,19,0,19.0,5,-1,5.0990195135927845,7,0,7.0,8,1,8.06225774829855,30,-2,30.066592756745816,18,-1,18.027756377319946,19,1,19.026297590440446,17,0,17.0,16,0,16.0,12,0,12.0,7,-1,7.0710678118654755,0,0,0.0,-4,-2,4.47213595499958,-8,-3,8.54400374531753,-10,0,10.0,-8,-1,8.06225774829855,-3,2,3.605551275463989,-1,0,1.0,-2,1,2.23606797749979,0,0,0.0,0,-1,1.0,0,-2,2.0,4,-4,5.656854249492381,5,-6,7.810249675906654,6,-5,7.810249675906654,5,-1,5.0990195135927845,1,0,1.0,1,0,1.0,0,0,0.0,33,14,35.11409973215888
0,30,-8,31.04834939252005,13,-6,14.317821063276353,-5,-9,10.295630140987,-19,-11,21.95449840010015,-28,-10,29.732137494637012,-30,-7,30.805843601498726,-29,-3,29.154759474226502,-29,-5,29.427877939124322,-27,-6,27.65863337187866,-25,-7,25.96150997149434,-26,-6,26.68332812825267,-28,-6,28.635642126552707,-28,-4,28.284271247461902,-22,-4,22.360679774997898,-20,-3,20.223748416156685,-20,-2,20.09975124224178,-21,-3,21.213203435596427,-21,-2,21.095023109728988,-22,-3,22.20360331117452,-19,-3,19.235384061671343,-19,-2,19.1049731745428,-22,-1,22.02271554554524,-20,0,20.0,-17,1,17.029386365926403,-14,1,14.035668847618199,-11,1,11.045361017187261,-6,0,6.0,0,1,1.0,1,-1,1.4142135623730951,0,0,0.0,13,-1,13.038404810405298,19,-1,19.026297590440446,8,0,8.0,8,1,8.06225774829855,8,1,8.06225774829855,25,5,25.495097567963924,17,2,17.11724276862369,18,1,18.027756377319946,17,1,17.029386365926403,14,-1,14.035668847618199,10,0,10.0,6,-1,6.082762530298219,0,-1,1.0,-4,-2,4.47213595499958,-8,0,8.0,-10,1,10.04987562112089,-7,3,7.615773105863909,-3,3,4.242640687119285,-3,3,4.242640687119285,-2,3,3.605551275463989,-1,1,1.4142135623730951,1,-2,2.23606797749979,0,-2,2.0,5,-4,6.4031242374328485,4,-3,5.0,4,0,4.0,5,1,5.0990195135927845,2,1,2.23606797749979,1,1,1.4142135623730951,0,0,0.0,30,11,31.04834939252005
0,33,-11,34.785054261852174,13,-6,14.317821063276353,-5,-8,9.433981132056603,-22,-8,23.40939982143925,-29,-7,29.832867780352597,-32,-4,32.2490309931942,-31,-1,31.016124838541646,-29,-1,29.017236257093817,-27,-4,27.294688127912362,-25,-6,25.709920264364882,-26,-4,26.30589287593181,-28,-4,28.284271247461902,-27,-3,27.16615541441225,-22,-2,22.090722034374522,-19,-2,19.1049731745428,-20,-1,20.024984394500787,-19,-1,19.026297590440446,-21,-1,21.02379604162864,-20,-1,20.024984394500787,-18,-1,18.027756377319946,-18,-1,18.027756377319946,-21,1,21.02379604162864,-18,1,18.027756377319946,-17,2,17.11724276862369,-14,2,14.142135623730951,-11,2,11.180339887498949,-5,1,5.0990195135927845,0,1,1.0,0,-1,1.0,1,0,1.0,12,-3,12.36931687685298,18,-2,18.110770276274835,8,-1,8.06225774829855,8,0,8.0,9,1,9.055385138137417,23,2,23.08679276123039,16,1,16.0312195418814,18,0,18.0,16,0,16.0,14,-2,14.142135623730951,10,-1,10.04987562112089,5,-3,5.830951894845301,0,-1,1.0,-5,-1,5.0990195135927845,-8,1,8.06225774829855,-11,2,11.180339887498949,-7,4,8.06225774829855,-4,4,5.656854249492381,-3,3,4.242640687119285,-2,3,3.605551275463989,-1,2,2.23606797749979,0,-2,2.0,1,-2,2.23606797749979,4,-4,5.656854249492381,3,-3,4.242640687119285,4,1,4.123105625617661,4,1,4.123105625617661,2,1,2.23606797749979,0,1,1.0,0,0,1.0,33,11,34.785054261852174
0,28,-6,28.635642126552707,11,-3,11.40175425099138,-4,-11,11.704699910719626,-17,-13,21.400934559032695,-25,-13,28.178005607210743,-27,-10,28.792360097775937,-26,-7,26.92582403567252,-27,-6,27.65863337187866,-25,-9,26.570660511172846,-25,-8,26.248809496813376,-25,-7,25.96150997149434,-26,-6,26.68332812825267,-27,-6,27.65863337187866,-22,-5,22.561028345356956,-20,-4,20.396078054371138,-20,-4,20.396078054371138,-20,-3,20.223748416156685,-22,-3,22.20360331117452,-21,-4,21.37755832643195,-21,-4,21.37755832643195,-19,-3,19.235384061671343,-23,-1,23.021728866442675,-20,-2,20.09975124224178,-18,0,18.0,-14,0,14.0,-11,0,11.0,-6,0,6.0,0,0,0.0,1,0,1.0,0,-1,1.0,14,0,14.0,19,2,19.1049731745428,7,0,7.0,8,1,8.06225774829855,9,1,9.055385138137417,26,8,27.202941017470888,17,3,17.26267650163207,18,2,18.110770276274835,17,2,17.11724276862369,14,1,14.035668847618199,10,1,10.04987562112089,7,-1,7.0710678118654755,-1,0,1.0,-3,-2,3.605551275463989,-7,-1,7.0710678118654755,-9,0,9.0,-6,2,6.324555320336759,-2,2,2.8284271247461903,-2,3,3.605551275463989,-1,2,2.23606797749979,-1,0,1.0,1,-1,1.4142135623730951,0,-2,2.0,5,-4,6.4031242374328485,6,-2,6.324555320336759,5,0,5.0,6,0,6.0,2,1,2.23606797749979,2,1,2.23606797749979,0,0,0.0,28,13,28.792360097775937
0,39,-11,40.52159917870962,17,-5,17.72004514666935,-7,-6,9.219544457292887,-25,-2,25.079872407968907,-35,-1,35.014282800023196,-36,1,36.013886210738214,-34,4,34.23448553724738,-31,2,31.064449134018133,-29,2,29.068883707497267,-23,0,23.0,-23,1,23.021728866442675,-24,2,24.08318915758459,-24,2,24.08318915758459,-18,3,18.24828759089466,-14,1,14.035668847618199,-16,3,16.278820596099706,-14,2,14.142135623730951,-16,3,16.278820596099706,-16,3,16.278820596099706,-15,4,15.524174696260024,-16,3,16.278820596099706,-18,6,18.973665961010276,-18,4,18.439088914585774,-18,6,18.973665961010276,-14,5,14.866068747318506,-13,6,14.317821063276353,-8,3,8.54400374531753,0,2,2.0,-3,2,3.605551275463989,-3,3,4.242640687119285,11,-4,11.704699910719626,17,-6,18.027756377319946,2,0,2.0,2,-1,2.23606797749979,5,0,5.0,20,-9,21.93171219946131,13,-4,13.601470508735444,15,-4,15.524174696260024,14,-3,14.317821063276353,13,-5,13.92838827718412,10,-3,10.44030650891055,6,-3,6.708203932499369,0,-1,1.0,-5,0,5.0,-9,0,9.0,-12,1,12.041594578792296,-10,2,10.198039027185569,-5,1,5.0990195135927845,-6,2,6.324555320336759,-4,1,4.123105625617661,-5,0,5.0,-4,-3,5.0,0,0,0.0,2,-3,3.605551275463989,3,-2,3.605551275463989,7,-1,7.0710678118654755,7,2,7.280109889280518,5,1,5.0990195135927845,2,1,2.23606797749979,0,0,0.0,39,11,40.52159917870962
0,32,-4,32.2490309931942,12,-3,12.36931687685298,-7,-10,12.206555615733702,-24,-12,26.832815729997478,-33,-12,35.11409973215888,-35,-8,35.90264614203248,-34,-6,34.52535300326414,-32,-6,32.55764119219941,-31,-6,31.575306807693888,-27,-6,27.65863337187866,-28,-4,28.284271247461902,-29,-4,29.274562336608895,-29,-4,29.274562336608895,-24,-2,24.08318915758459,-19,-2,19.1049731745428,-21,-2,21.095023109728988,-20,-1,20.024984394500787,-22,-1,22.02271554554524,-21,-1,21.02379604162864,-20,1,20.024984394500787,-20,1,20.024984394500787,-23,2,23.08679276123039,-20,1,20.024984394500787,-20,3,20.223748416156685,-16,2,16.1245154965971,-14,3,14.317821063276353,-6,2,6.324555320336759,-2,1,2.23606797749979,0,0,0.0,0,0,0.0,14,-2,14.142135623730951,19,-1,19.026297590440446,5,0,5.0,7,0,7.0,4,0,4.0,26,-5,26.476404589747453,17,-2,17.11724276862369,16,0,16.0,13,-1,13.038404810405298,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,0,0,0.0,-2,0,2.0,-2,0,2.0,-1,0,1.0,0,-1,1.0,0,-1,1.0,4,-4,5.656854249492381,4,-6,7.211102550927978,4,-5,6.4031242374328485,4,0,4.0,0,0,0.0,1,0,1.0,0,0,0.0,35,12,35.90264614203248
0,29,-9,30.364452901377952,12,-7,13.892443989449804,-4,-9,9.848857801796104,-17,-9,19.235384061671343,-25,-10,26.92582403567252,-27,-6,27.65863337187866,-27,-3,27.16615541441225,-25,-4,25.317977802344327,-25,-6,25.709920264364882,-23,-8,24.351591323771842,-25,-6,25.709920264364882,-26,-6,26.68332812825267,-25,-5,25.495097567963924,-22,-4,22.360679774997898,-19,-4,19.4164878389476,-19,-2,19.1049731745428,-20,-3,20.223748416156685,-20,-3,20.223748416156685,-21,-3,21.213203435596427,-19,-4,19.4164878389476,-18,-3,18.24828759089466,-21,-1,21.02379604162864,-19,-1,19.026297590440446,-16,0,16.0,-13,0,13.0,-11,1,11.045361017187261,-5,0,5.0,0,0,0.0,1,-1,1.4142135623730951,1,-1,1.4142135623730951,13,-1,13.038404810405298,17,0,17.0,8,1,8.06225774829855,9,0,9.0,9,2,9.219544457292887,23,7,24.041630560342615,16,4,16.492422502470642,17,1,17.029386365926403,16,1,16.0312195418814,13,0,13.0,9,1,9.055385138137417,6,-2,6.324555320336759,-1,-1,1.4142135623730951,-4,-1,4.123105625617661,-7,0,7.0,-9,1,9.055385138137417,-6,4,7.211102550927978,-3,3,4.242640687119285,-2,4,4.47213595499958,-2,3,3.605551275463989,0,2,2.0,1,-2,2.23606797749979,0,-3,3.0,5,-3,5.830951894845301,4,-3,5.0,4,1,4.123105625617661,5,2,5.385164807134504,2,1,2.23606797749979,1,2,2.23606797749979,0,0,0.0,29,10,30.364452901377952
0,41,-12,42.720018726587654,20,-5,20.615528128088304,6,-6,8.48528137423857,-21,-7,22.135943621178654,-37,-9,38.07886552931954,-38,-8,38.8329756778952,-31,-7,31.78049716414141,-23,0,23.0,-19,-1,19.026297590440446,-18,-2,18.110770276274835,-19,0,19.0,-18,-4,18.439088914585774,-18,-6,18.973665961010276,-17,-9,19.235384061671343,-17,-10,19.72308292331602,-14,-9,16.64331697709324,-16,-11,19.4164878389476,-12,-8,14.422205101855956,-15,-8,17.0,-10,-7,12.206555615733702,-18,-8,19.697715603592208,-12,-8,14.422205101855956,-10,-9,13.45362404707371,-9,-9,12.727922061357855,-6,-9,10.816653826391969,-1,-9,9.055385138137417,4,-7,8.06225774829855,4,-4,5.656854249492381,5,-2,5.385164807134504,5,0,5.0,5,0,5.0,7,1,7.0710678118654755,9,3,9.486832980505138,10,2,10.198039027185569,9,2,9.219544457292887,0,0,0.0,9,1,9.055385138137417,8,6,10.0,7,12,13.892443989449804,7,12,13.892443989449804,3,12,12.36931687685298,0,10,10.0,0,1,1.0,-1,2,2.23606797749979,-1,0,1.0,0,0,0.0,0,3,3.0,1,1,1.4142135623730951,1,1,1.4142135623730951,4,1,4.123105625617661,3,8,8.54400374531753,5,13,13.92838827718412,7,16,17.46424919657298,4,19,19.4164878389476,2,17,17.11724276862369,0,17,17.0,2,11,11.180339887498949,-2,6,6.324555320336759,-8,6,10.0,0,0,0.0,41,19,42.720018726587654
0,34,-13,36.40054944640259,14,-7,15.652475842498529,-6,-7,9.219544457292887,-21,-5,21.587033144922902,-30,-4,30.265491900843113,-32,-1,32.01562118716424,-31,2,31.064449134018133,-28,1,28.0178514522438,-27,-2,27.073972741361768,-24,-3,24.186773244895647,-25,-3,25.179356624028344,-26,-2,26.076809620810597,-26,-1,26.019223662515376,-21,0,21.0,-17,0,17.0,-18,0,18.0,-19,0,19.0,-18,0,18.0,-18,0,18.0,-17,1,17.029386365926403,-17,1,17.029386365926403,-19,2,19.1049731745428,-17,3,17.26267650163207,-17,3,17.26267650163207,-13,3,13.341664064126334,-10,3,10.44030650891055,-6,2,6.324555320336759,0,1,1.0,1,0,1.0,0,0,0.0,11,-4,11.704699910719626,16,-5,16.76305461424021,6,0,6.0,6,0,6.0,8,1,8.06225774829855,21,-2,21.095023109728988,15,0,15.0,16,-2,16.1245154965971,16,-2,16.1245154965971,13,-3,13.341664064126334,9,-2,9.219544457292887,6,-3,6.708203932499369,-1,-1,1.4142135623730951,-5,-1,5.0990195135927845,-8,2,8.246211251235321,-10,3,10.44030650891055,-7,4,8.06225774829855,-4,4,5.656854249492381,-4,4,5.656854249492381,-2,3,3.605551275463989,-2,2,2.8284271247461903,0,-2,2.0,1,-1,1.4142135623730951,4,-4,5.656854249492381,2,-3,3.605551275463989,3,0,3.0,4,2,4.47213595499958,1,1,1.4142135623730951,1,2,2.23606797749979,0,0,0.0,34,13,36.40054944640259
0,35,-11,36.68787265568828,15,-5,15.811388300841896,-6,-7,9.219544457292887,-24,-5,24.515301344262525,-32,-4,32.2490309931942,-34,-1,34.0147027033899,-32,1,32.01562118716424,-30,1,30.01666203960727,-26,0,26.0,-23,-4,23.345235059857504,-20,-1,20.024984394500787,-24,-2,24.08318915758459,-23,0,23.0,-20,0,20.0,-17,0,17.0,-18,1,18.027756377319946,-18,-1,18.027756377319946,-19,1,19.026297590440446,-19,1,19.026297590440446,-18,2,18.110770276274835,-18,2,18.110770276274835,-19,3,19.235384061671343,-19,3,19.235384061671343,-17,4,17.46424919657298,-14,3,14.317821063276353,-13,4,13.601470508735444,-7,2,7.280109889280518,0,1,1.0,-1,0,1.0,-3,1,3.1622776601683795,8,-3,8.54400374531753,15,-4,15.524174696260024,4,-1,4.123105625617661,5,0,5.0,7,0,7.0,21,-4,21.37755832643195,15,-2,15.132745950421556,16,-2,16.1245154965971,13,-2,13.152946437965905,12,-4,12.649110640673518,10,-2,10.198039027185569,6,-3,6.708203932499369,-1,-1,1.4142135623730951,-4,-1,4.123105625617661,-8,1,8.06225774829855,-10,2,10.198039027185569,-7,4,8.06225774829855,-3,2,3.605551275463989,-4,3,5.0,-2,2,2.8284271247461903,-2,1,2.23606797749979,0,-2,2.0,0,-1,1.0,3,-4,5.0,4,-2,4.47213595499958,3,0,3.0,5,2,5.385164807134504,2,1,2.23606797749979,1,1,1.4142135623730951,0,0,1.0,35,11,36.68787265568828
0,31,-12,33.24154027718932,13,-7,14.7648230602334,-4,-7,8.06225774829855,-19,-7,20.248456731316587,-27,-7,27.892651361962706,-29,-3,29.154759474226502,-28,-1,28.0178514522438,-27,-1,27.018512172212592,-24,-4,24.331050121192877,-23,-6,23.769728648009426,-25,-5,25.495097567963924,-26,-5,26.476404589747453,-26,-2,26.076809620810597,-21,-3,21.213203435596427,-18,-2,18.110770276274835,-19,-1,19.026297590440446,-19,-2,19.1049731745428,-20,-2,20.09975124224178,-20,-2,20.09975124224178,-18,-2,18.110770276274835,-17,-2,17.11724276862369,-20,0,20.0,-18,1,18.027756377319946,-16,1,16.0312195418814,-13,1,13.038404810405298,-9,2,9.219544457292887,-6,0,6.0,1,0,1.0,1,-1,1.4142135623730951,1,0,1.0,12,-2,12.165525060596439,16,-3,16.278820596099706,9,0,9.0,8,1,8.06225774829855,9,1,9.055385138137417,21,4,21.37755832643195,16,3,16.278820596099706,17,0,17.0,16,-1,16.0312195418814,13,-1,13.038404810405298,8,-1,8.06225774829855,5,-2,5.385164807134504,0,-1,1.0,-5,-1,5.0990195135927845,-7,1,7.0710678118654755,-9,3,9.486832980505138,-7,4,8.06225774829855,-4,4,5.656854249492381,-2,4,4.47213595499958,-2,4,4.47213595499958,-1,2,2.23606797749979,1,-2,2.23606797749979,1,-2,2.23606797749979,4,-4,5.656854249492381,3,-2,3.605551275463989,4,1,4.123105625617661,3,1,3.1622776601683795,2,2,2.8284271247461903,1,1,1.4142135623730951,0,0,1.0,31,12,33.24154027718932
0,37,-13,39.21734310225516,16,-6,17.08800749063506,-7,-5,8.602325267042627,-23,-3,23.194827009486403,-31,-2,31.064449134018133,-35,2,35.05709628591621,-31,4,31.25699921617557,-30,2,30.066592756745816,-26,2,26.076809620810597,-23,-1,23.021728866442675,-23,1,23.021728866442675,-24,1,24.020824298928627,-23,2,23.08679276123039,-19,2,19.1049731745428,-15,1,15.033296378372908,-16,2,16.1245154965971,-16,1,16.0312195418814,-17,2,17.11724276862369,-16,3,16.278820596099706,-15,3,15.297058540778355,-16,2,16.1245154965971,-18,5,18.681541692269406,-17,4,17.46424919657298,-16,5,16.76305461424021,-14,4,14.560219778561036,-11,4,11.704699910719626,-7,4,8.06225774829855,0,0,0.0,-2,2,2.8284271247461903,-3,1,3.1622776601683795,9,-5,10.295630140987,15,-6,16.15549442140351,3,-1,3.1622776601683795,3,0,3.0,6,0,6.0,19,-7,20.248456731316587,13,-3,13.341664064126334,15,-3,15.297058540778355,14,-4,14.560219778561036,12,-4,12.649110640673518,10,-4,10.770329614269007,6,-3,6.708203932499369,-1,-1,1.4142135623730951,-4,0,4.0,-8,1,8.06225774829855,-12,2,12.165525060596439,-8,4,8.94427190999916,-5,2,5.385164807134504,-5,3,5.830951894845301,-4,2,4.47213595499958,-4,1,4.123105625617661,-2,-1,2.23606797749979,0,-1,1.0,3,-4,5.0,2,-2,2.8284271247461903,4,0,4.0,4,2,4.47213595499958,3,1,3.1622776601683795,1,1,1.4142135623730951,0,0,0.0,37,13,39.21734310225516
