class,x1-x0,y1-y0,z1-z0,x2-x1,y2-y1,z2-z1,x3-x2,y3-y2,z3-z2,x4-x3,y4-y3,z4-z3,x5-x4,y5-y4,z5-z4,x6-x5,y6-y5,z6-z5,x7-x6,y7-y6,z7-z6,x8-x7,y8-y7,z8-z7,x9-x8,y9-y8,z9-z8,x10-x9,y10-y9,z10-z9,x11-x10,y11-y10,z11-z10,x12-x11,y12-y11,z12-z11,x13-x12,y13-y12,z13-z12,x14-x13,y14-y13,z14-z13,x15-x14,y15-y14,z15-z14,x16-x15,y16-y15,z16-z15,x17-x16,y17-y16,z17-z16,x18-x17,y18-y17,z18-z17,x19-x18,y19-y18,z19-z18,x20-x19,y20-y19,z20-z19,x21-x20,y21-y20,z21-z20,x22-x21,y22-y21,z22-z21,x23-x22,y23-y22,z23-z22,x24-x23,y24-y23,z24-z23,x25-x24,y25-y24,z25-z24,x26-x25,y26-y25,z26-z25,x27-x26,y27-y26,z27-z26,x28-x27,y28-y27,z28-z27,x29-x28,y29-y28,z29-z28,x30-x29,y30-y29,z30-z29,x31-x30,y31-y30,z31-z30,x32-x31,y32-y31,z32-z31,x33-x32,y33-y32,z33-z32,x34-x33,y34-y33,z34-z33,x35-x34,y35-y34,z35-z34,x36-x35,y36-y35,z36-z35,x37-x36,y37-y36,z37-z36,x38-x37,y38-y37,z38-z37,x39-x38,y39-y38,z39-z38,x40-x39,y40-y39,z40-z39,x41-x40,y41-y40,z41-z40,x42-x41,y42-y41,z42-z41,x43-x42,y43-y42,z43-z42,x44-x43,y44-y43,z44-z43,minx,miny,mine,maxx,maxy,maxe
2,-1,3,3.1622776601683795,0,2,2.0,0,2,2.0,0,2,2.0,0,1,1.0,-1,2,2.23606797749979,0,1,1.0,0,1,1.0,0,1,1.0,0,0,0.0,0,1,1.0,0,1,1.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-3,3.1622776601683795,1,-4,4.123105625617661,4,-6,7.211102550927978,3,-6,6.708203932499369,3,-5,5.830951894845301,2,-3,3.605551275463989,2,-3,3.605551275463989,0,-2,2.0,1,0,1.0,0,-1,1.0,0,-1,1.0,0,0,0.0,0,-1,1.0,-1,0,1.0,0,-1,1.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,-1,1.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,4,6,7.211102550927978
2,0,1,1.0,1,1,1.4142135623730951,1,1,1.4142135623730951,0,0,0.0,1,1,1.4142135623730951,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,-1,1.0,1,0,1.0,0,-1,1.0,1,-1,1.4142135623730951,1,-1,1.4142135623730951,0,-1,1.0,0,-1,1.0,1,-1,1.4142135623730951,1,-2,2.23606797749979,1,-1,1.4142135623730951,0,-2,2.0,1,-1,1.4142135623730951,0,-1,1.0,1,-1,1.4142135623730951,0,0,0.0,1,-1,1.4142135623730951,1,-3,3.1622776601683795,2,-3,3.605551275463989,2,-6,6.324555320336759,1,-5,5.0990195135927845,1,-1,1.4142135623730951,1,-1,1.4142135623730951,0,-1,1.0,0,-1,1.0,0,-1,1.0,0,-3,3.0,0,-2,2.0,0,-1,1.0,-1,-1,1.4142135623730951,0,-2,2.0,0,-1,1.0,0,-1,1.0,0,0,0.0,2,6,6.324555320336759
2,-1,2,2.23606797749979,0,3,3.0,-1,2,2.23606797749979,0,1,1.0,-1,2,2.23606797749979,-1,1,1.4142135623730951,0,1,1.0,-1,1,1.4142135623730951,0,1,1.0,0,1,1.0,-1,1,1.4142135623730951,0,0,0.0,-1,0,1.0,0,1,1.0,-1,1,1.4142135623730951,0,0,0.0,0,0,0.0,1,0,1.0,0,-2,2.0,2,-3,3.605551275463989,3,-4,5.0,4,-5,6.4031242374328485,3,-3,4.242640687119285,3,-3,4.242640687119285,2,-1,2.23606797749979,1,-2,2.23606797749979,1,0,1.0,1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,-1,1.0,0,1,1.0,0,-1,1.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,4,5,6.4031242374328485
2,-1,2,2.23606797749979,0,3,3.0,-1,2,2.23606797749979,0,1,1.0,0,2,2.0,-1,1,1.4142135623730951,0,1,1.0,0,1,1.0,0,1,1.0,-1,1,1.4142135623730951,0,1,1.0,0,0,0.0,-1,1,1.4142135623730951,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,-2,2.0,2,-3,3.605551275463989,3,-5,5.830951894845301,3,-5,5.830951894845301,3,-4,5.0,3,-2,3.605551275463989,1,-2,2.23606797749979,1,-2,2.23606797749979,1,0,1.0,0,-1,1.0,0,-1,1.0,0,0,0.0,0,-1,1.0,-1,0,1.0,0,0,0.0,0,-1,1.0,-1,0,1.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,3,5,5.830951894845301
2,1,2,2.23606797749979,0,1,1.0,1,2,2.23606797749979,1,0,1.0,1,1,1.4142135623730951,0,1,1.0,0,0,0.0,1,1,1.4142135623730951,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,1,-1,1.4142135623730951,0,0,0.0,1,-1,1.4142135623730951,1,-1,1.4142135623730951,0,-1,1.0,1,0,1.0,1,-2,2.23606797749979,1,-1,1.4142135623730951,0,-1,1.0,1,-1,1.4142135623730951,0,-1,1.0,1,-1,1.4142135623730951,0,0,0.0,0,-2,2.0,1,-2,2.23606797749979,0,-2,2.0,0,-4,4.0,0,-4,4.0,0,-1,1.0,0,-1,1.0,0,-1,1.0,-1,-1,1.4142135623730951,-1,-2,2.23606797749979,-1,-2,2.23606797749979,-1,-1,1.4142135623730951,-1,-1,1.4142135623730951,-1,-2,2.23606797749979,-1,-1,1.4142135623730951,-1,-1,1.4142135623730951,0,-1,1.0,0,0,0.0,1,4,4.0
2,-1,2,2.23606797749979,0,3,3.0,-1,2,2.23606797749979,0,2,2.0,-1,1,1.4142135623730951,-1,2,2.23606797749979,0,1,1.0,0,1,1.0,-1,1,1.4142135623730951,0,1,1.0,0,1,1.0,0,0,0.0,-1,1,1.4142135623730951,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-2,2.23606797749979,2,-2,2.8284271247461903,2,-5,5.385164807134504,4,-4,5.656854249492381,3,-3,4.242640687119285,2,-3,3.605551275463989,2,-2,2.8284271247461903,1,-2,2.23606797749979,2,0,2.0,0,-1,1.0,0,-1,1.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,1,1.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4,5,5.656854249492381
2,-1,2,2.23606797749979,0,3,3.0,0,2,2.0,0,1,1.0,0,2,2.0,-1,1,1.4142135623730951,0,1,1.0,0,1,1.0,0,1,1.0,0,0,0.0,-1,1,1.4142135623730951,1,1,1.4142135623730951,-1,0,1.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-2,2.23606797749979,1,-4,4.123105625617661,2,-6,6.324555320336759,3,-5,5.830951894845301,3,-4,5.0,2,-3,3.605551275463989,1,-1,1.4142135623730951,1,-2,2.23606797749979,0,0,0.0,0,-1,1.0,0,0,0.0,0,-1,1.0,0,-1,1.0,-1,0,1.0,0,0,0.0,0,-1,1.0,-1,0,1.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,-1,1.4142135623730951,0,0,0.0,3,6,6.324555320336759
2,0,2,2.0,0,3,3.0,-1,1,1.4142135623730951,1,1,1.4142135623730951,0,2,2.0,-1,1,1.4142135623730951,0,0,0.0,0,1,1.0,1,1,1.4142135623730951,-1,0,1.0,0,1,1.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-2,2.0,1,-4,4.123105625617661,3,-7,7.615773105863909,2,-6,6.324555320336759,2,-5,5.385164807134504,2,-3,3.605551275463989,1,-2,2.23606797749979,-1,-1,1.4142135623730951,1,0,1.0,0,-1,1.0,-1,0,1.0,0,-1,1.0,0,-1,1.0,-1,0,1.0,0,0,0.0,0,-1,1.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,3,7,7.615773105863909
2,1,1,1.4142135623730951,2,2,2.8284271247461903,1,1,1.4142135623730951,2,1,2.23606797749979,1,0,1.0,1,0,1.0,1,1,1.4142135623730951,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,2,-1,2.23606797749979,0,0,0.0,2,0,2.0,1,0,1.0,1,0,1.0,0,-1,1.0,1,0,1.0,1,0,1.0,0,-1,1.0,1,-1,1.4142135623730951,0,0,0.0,0,-1,1.0,0,1,1.0,0,-1,1.0,2,-1,2.23606797749979,2,-1,2.23606797749979,5,-3,5.830951894845301,2,-3,3.605551275463989,0,0,0.0,0,-1,1.0,0,0,0.0,-1,-1,1.4142135623730951,-1,-1,1.4142135623730951,-1,-1,1.4142135623730951,-1,-2,2.23606797749979,-1,0,1.0,-1,-2,2.23606797749979,-1,-1,1.4142135623730951,-1,0,1.0,0,-1,1.0,0,0,0.0,5,3,5.830951894845301
2,0,0,0.0,0,0,0.0,0,1,1.0,1,2,2.23606797749979,0,1,1.0,0,2,2.0,0,0,0.0,0,1,1.0,0,1,1.0,0,1,1.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,1,-3,3.1622776601683795,2,-4,4.47213595499958,3,-6,6.708203932499369,4,-7,8.06225774829855,3,-5,5.830951894845301,3,-3,4.242640687119285,0,-1,1.0,1,-2,2.23606797749979,0,-1,1.0,0,-1,1.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,4,7,8.06225774829855
2,-1,2,2.23606797749979,0,3,3.0,-1,1,1.4142135623730951,0,2,2.0,0,1,1.0,-1,2,2.23606797749979,0,0,0.0,0,1,1.0,-1,1,1.4142135623730951,0,1,1.0,0,0,0.0,0,1,1.0,-1,0,1.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-2,2.0,2,-3,3.605551275463989,2,-4,4.47213595499958,3,-4,5.0,3,-3,4.242640687119285,2,-2,2.8284271247461903,2,-1,2.23606797749979,0,-2,2.0,1,0,1.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,-1,0,1.0,0,-1,1.0,0,0,0.0,0,0,0.0,-1,0,1.0,1,0,1.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,3,4,5.0
2,0,2,2.0,1,2,2.23606797749979,1,2,2.23606797749979,1,1,1.4142135623730951,0,1,1.0,1,1,1.4142135623730951,0,1,1.0,1,0,1.0,0,1,1.0,1,1,1.4142135623730951,0,0,0.0,1,0,1.0,0,1,1.0,1,0,1.0,0,0,0.0,1,0,1.0,1,0,1.0,1,0,1.0,0,-1,1.0,1,0,1.0,1,-1,1.4142135623730951,0,-1,1.0,1,0,1.0,0,-1,1.0,1,-1,1.4142135623730951,0,-1,1.0,0,0,0.0,0,-1,1.0,0,-1,1.0,0,-2,2.0,0,-2,2.0,-1,-2,2.23606797749979,0,-1,1.0,1,0,1.0,-1,-1,1.4142135623730951,-1,-1,1.4142135623730951,-1,-1,1.4142135623730951,-2,-2,2.8284271247461903,-1,-1,1.4142135623730951,0,-1,1.0,-1,-1,1.4142135623730951,-1,0,1.0,-1,-1,1.4142135623730951,0,-1,1.0,0,0,0.0,2,2,2.8284271247461903
2,-1,2,2.23606797749979,0,3,3.0,-1,1,1.4142135623730951,0,2,2.0,-1,1,1.4142135623730951,-1,1,1.4142135623730951,0,1,1.0,0,1,1.0,-1,1,1.4142135623730951,0,0,0.0,-1,1,1.4142135623730951,0,1,1.0,0,0,0.0,-1,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-2,2.23606797749979,1,-2,2.23606797749979,3,-4,5.0,4,-4,5.656854249492381,3,-3,4.242640687119285,3,-2,3.605551275463989,1,-1,1.4142135623730951,1,-2,2.23606797749979,1,0,1.0,1,0,1.0,0,-1,1.0,0,0,0.0,0,0,0.0,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,4,4,5.656854249492381
2,-1,0,1.0,0,1,1.0,0,0,0.0,-1,1,1.4142135623730951,0,-1,1.0,-1,-1,1.4142135623730951,0,-1,1.0,-1,-1,1.4142135623730951,0,-1,1.0,-1,-1,1.4142135623730951,0,0,0.0,-1,1,1.4142135623730951,0,0,0.0,-1,-1,1.4142135623730951,-1,0,1.0,-1,0,1.0,1,0,1.0,-1,0,1.0,-1,-1,1.4142135623730951,0,0,0.0,-1,0,1.0,0,-1,1.0,-1,-2,2.23606797749979,0,-1,1.0,-1,-1,1.4142135623730951,0,-1,1.0,0,-1,1.0,-1,-2,2.23606797749979,0,-1,1.0,0,-1,1.0,-1,-1,1.4142135623730951,0,-1,1.0,0,0,0.0,-1,-1,1.4142135623730951,0,0,0.0,-1,-1,1.4142135623730951,-1,-2,2.23606797749979,0,0,0.0,-1,-1,1.4142135623730951,0,-2,2.0,-1,-2,2.23606797749979,-1,1,1.4142135623730951,0,-1,1.0,-1,-2,2.23606797749979,0,0,0.0,1,2,2.23606797749979
2,0,2,2.0,0,1,1.0,0,1,1.0,1,1,1.4142135623730951,0,1,1.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,0,-1,1.0,1,0,1.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,-1,1.0,0,-1,1.0,1,0,1.0,0,-1,1.0,1,-1,1.4142135623730951,0,-1,1.0,0,-1,1.0,1,-1,1.4142135623730951,0,-1,1.0,0,-1,1.0,0,-1,1.0,0,-2,2.0,0,-2,2.0,-1,-4,4.123105625617661,-1,-3,3.1622776601683795,0,-1,1.0,1,0,1.0,0,-1,1.0,0,-1,1.0,-1,-2,2.23606797749979,0,-1,1.0,0,-2,2.0,1,0,1.0,0,-1,1.0,-1,-1,1.4142135623730951,0,-1,1.0,0,-1,1.0,0,0,0.0,1,4,4.123105625617661
2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,1,1.4142135623730951,0,0,0.0,0,0,0.0,0,1,1.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,1,-2,2.23606797749979,2,-4,4.47213595499958,4,-5,6.4031242374328485,4,-6,7.211102550927978,3,-5,5.830951894845301,2,-4,4.47213595499958,3,-2,3.605551275463989,1,-2,2.23606797749979,1,-1,1.4142135623730951,0,-1,1.0,1,-1,1.4142135623730951,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,4,6,7.211102550927978
2,-2,1,2.23606797749979,-2,1,2.23606797749979,-2,1,2.23606797749979,-2,1,2.23606797749979,-1,1,1.4142135623730951,-2,1,2.23606797749979,-1,1,1.4142135623730951,-2,0,2.0,-1,1,1.4142135623730951,-2,1,2.23606797749979,-2,0,2.0,-1,0,1.0,-1,1,1.4142135623730951,-2,0,2.0,-2,0,2.0,-1,1,1.4142135623730951,-1,0,1.0,-2,0,2.0,-1,0,1.0,-1,0,1.0,-2,0,2.0,0,0,0.0,-1,0,1.0,-1,0,1.0,-1,0,1.0,-1,1,1.4142135623730951,0,0,0.0,-1,0,1.0,-1,0,1.0,-1,0,1.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,2.23606797749979
2,-1,-1,1.4142135623730951,0,-1,1.0,-1,-1,1.4142135623730951,-1,0,1.0,0,0,0.0,-1,0,1.0,-1,-1,1.4142135623730951,0,-1,1.0,-1,1,1.4142135623730951,-1,-1,1.4142135623730951,-1,-1,1.4142135623730951,0,0,0.0,-1,0,1.0,-1,-2,2.23606797749979,-1,1,1.4142135623730951,0,-2,2.0,-1,0,1.0,-1,-2,2.23606797749979,0,0,0.0,-1,2,2.23606797749979,-1,-2,2.23606797749979,0,0,0.0,-1,-1,1.4142135623730951,-1,0,1.0,0,0,0.0,-1,0,1.0,0,-1,1.0,-1,0,1.0,-1,1,1.4142135623730951,0,-1,1.0,0,-1,1.0,-1,-1,1.4142135623730951,0,0,0.0,-1,0,1.0,0,-1,1.0,-1,-1,1.4142135623730951,-1,-1,1.4142135623730951,0,0,0.0,-1,0,1.0,0,0,0.0,-1,0,1.0,-1,-2,2.23606797749979,0,1,1.0,-1,-1,1.4142135623730951,0,0,0.0,1,2,2.23606797749979
2,0,2,2.0,0,3,3.0,-1,1,1.4142135623730951,1,1,1.4142135623730951,0,2,2.0,-1,1,1.4142135623730951,0,0,0.0,0,1,1.0,0,1,1.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,-1,1.0,1,-4,4.123105625617661,1,-5,5.0990195135927845,2,-5,5.385164807134504,1,-4,4.123105625617661,1,-2,2.23606797749979,1,-1,1.4142135623730951,0,-1,1.0,0,0,0.0,0,-1,1.0,0,0,0.0,-1,0,1.0,0,0,0.0,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,-1,1.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,2,5,5.385164807134504
2,0,2,2.0,-1,2,2.23606797749979,0,1,1.0,-1,2,2.23606797749979,0,1,1.0,0,1,1.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,-1,0,1.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,1,-2,2.23606797749979,0,0,0.0,1,-2,2.23606797749979,1,-2,2.23606797749979,0,-3,3.0,2,-2,2.8284271247461903,1,-2,2.23606797749979,-1,-3,3.1622776601683795,-2,-5,5.385164807134504,-1,-3,3.1622776601683795,0,1,1.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,2,5,5.385164807134504
2,1,1,1.4142135623730951,1,0,1.0,1,1,1.4142135623730951,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,1,0,1.0,1,0,1.0,1,0,1.0,0,0,0.0,1,-1,1.4142135623730951,1,0,1.0,0,0,0.0,0,0,0.0,1,0,1.0,0,-1,1.0,0,0,0.0,0,1,1.0,1,-1,1.4142135623730951,1,0,1.0,3,-2,3.605551275463989,8,-4,8.94427190999916,3,-1,3.1622776601683795,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,-1,0,1.0,0,0,0.0,0,-1,1.0,0,-1,1.0,-1,-1,1.4142135623730951,0,0,0.0,0,-1,1.0,-1,0,1.0,0,-1,1.0,0,0,0.0,8,4,8.94427190999916
2,0,2,2.0,-1,3,3.1622776601683795,0,2,2.0,0,1,1.0,0,1,1.0,-1,1,1.4142135623730951,0,1,1.0,0,1,1.0,0,1,1.0,-1,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,1,-3,3.1622776601683795,1,-4,4.123105625617661,2,-4,4.47213595499958,2,-3,3.605551275463989,2,-1,2.23606797749979,0,-1,1.0,1,-1,1.4142135623730951,0,0,0.0,0,-1,1.0,0,0,0.0,0,-1,1.0,0,0,0.0,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,2,4,4.47213595499958
2,-1,2,2.23606797749979,-1,2,2.23606797749979,-1,1,1.4142135623730951,-1,1,1.4142135623730951,-1,1,1.4142135623730951,-1,1,1.4142135623730951,0,1,1.0,-1,0,1.0,0,1,1.0,0,0,0.0,-1,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,-1,1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,1,1.0,0,-1,1.0,0,0,0.0,1,0,1.0,0,-1,1.0,0,0,0.0,0,-1,1.0,1,0,1.0,1,-1,1.4142135623730951,1,-1,1.4142135623730951,1,-1,1.4142135623730951,1,-1,1.4142135623730951,1,-2,2.23606797749979,0,-1,1.0,1,-2,2.23606797749979,1,-2,2.23606797749979,1,-1,1.4142135623730951,0,-1,1.0,0,1,1.0,1,0,1.0,0,0,0.0,1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,1,2,2.23606797749979
2,-2,2,2.8284271247461903,-1,2,2.23606797749979,-1,2,2.23606797749979,-2,1,2.23606797749979,-1,2,2.23606797749979,-1,1,1.4142135623730951,-1,1,1.4142135623730951,-1,1,1.4142135623730951,-1,1,1.4142135623730951,0,1,1.0,-1,1,1.4142135623730951,-1,1,1.4142135623730951,-1,1,1.4142135623730951,-1,0,1.0,-1,1,1.4142135623730951,-1,1,1.4142135623730951,-1,1,1.4142135623730951,0,1,1.0,-1,0,1.0,-1,1,1.4142135623730951,0,1,1.0,0,0,0.0,-1,1,1.4142135623730951,0,0,0.0,-1,1,1.4142135623730951,0,0,0.0,-1,1,1.4142135623730951,0,0,0.0,0,1,1.0,-1,0,1.0,0,1,1.0,-1,0,1.0,0,1,1.0,0,0,0.0,0,1,1.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,2.8284271247461903
2,-1,2,2.23606797749979,0,2,2.0,-1,1,1.4142135623730951,-1,1,1.4142135623730951,-1,2,2.23606797749979,0,1,1.0,0,0,0.0,-1,1,1.4142135623730951,0,0,0.0,0,0,0.0,-1,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,1,0,1.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,0,0,0.0,1,-2,2.23606797749979,1,0,1.0,0,-2,2.0,1,-2,2.23606797749979,0,-2,2.0,2,-2,2.8284271247461903,0,-2,2.0,0,-2,2.0,0,-3,3.0,0,-2,2.0,0,1,1.0,0,0,0.0,1,0,1.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,3,3.0
2,-1,2,2.23606797749979,0,2,2.0,-1,2,2.23606797749979,0,1,1.0,-1,1,1.4142135623730951,0,1,1.0,-1,1,1.4142135623730951,0,1,1.0,-1,0,1.0,0,1,1.0,0,0,0.0,-1,1,1.4142135623730951,0,0,0.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,1,-2,2.23606797749979,2,-3,3.605551275463989,4,-3,5.0,3,-2,3.605551275463989,2,-2,2.8284271247461903,2,0,2.0,0,-1,1.0,1,0,1.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,5.0
2,0,1,1.0,0,1,1.0,1,0,1.0,3,1,3.1622776601683795,5,0,5.0,8,-4,8.94427190999916,6,-5,7.810249675906654,0,0,0.0,-7,1,7.0710678118654755,-5,3,5.830951894845301,2,2,2.8284271247461903,12,3,12.36931687685298,19,5,19.6468827043885,17,1,17.029386365926403,3,2,3.605551275463989,-12,4,12.649110640673518,-20,4,20.396078054371138,-14,2,14.142135623730951,1,-1,1.4142135623730951,25,-3,25.179356624028344,28,-4,28.284271247461902,19,-7,20.248456731316587,7,-4,8.06225774829855,4,3,5.0,1,6,6.082762530298219,-4,6,7.211102550927978,-7,3,7.615773105863909,-8,5,9.433981132056603,0,1,1.0,-1,6,6.082762530298219,-12,15,19.209372712298546,-28,22,35.608987629529715,-44,26,51.10772935672255,-64,19,66.76076692189807,-61,1,61.00819617067857,-30,-8,31.04834939252005,-6,-7,9.219544457292887,3,0,3.0,33,8,33.95585369269929,29,7,29.832867780352597,-2,9,9.219544457292887,1,27,27.018512172212592,19,20,27.586228448267445,8,11,13.601470508735444,0,0,0.0,64,27,66.76076692189807
2,0,1,1.0,0,0,0.0,0,0,0.0,3,2,3.605551275463989,6,-1,6.082762530298219,7,-4,8.06225774829855,6,-5,7.810249675906654,1,0,1.0,-8,1,8.06225774829855,-6,2,6.324555320336759,3,2,3.605551275463989,11,3,11.40175425099138,16,3,16.278820596099706,14,2,14.142135623730951,1,1,1.4142135623730951,-11,4,11.704699910719626,-18,4,18.439088914585774,-12,1,12.041594578792296,1,-1,1.4142135623730951,23,-4,23.345235059857504,24,-6,24.73863375370596,15,-8,17.0,5,-4,6.4031242374328485,3,2,3.605551275463989,3,5,5.830951894845301,-1,6,6.082762530298219,-4,4,5.656854249492381,-6,6,8.48528137423857,0,0,0.0,-1,7,7.0710678118654755,-11,17,20.248456731316587,-24,26,35.38361202590826,-42,30,51.61395160225576,-64,24,68.35202996254024,-60,2,60.03332407921454,-32,-7,32.7566787083184,-8,-7,10.63014581273465,2,0,2.0,35,7,35.6931365951495,29,7,29.832867780352597,-1,9,9.055385138137417,-1,30,30.01666203960727,18,23,29.206163733020468,6,10,11.661903789690601,0,0,0.0,64,30,68.35202996254024
